source_entity_id,target_entity_id,order status
30925,300056151,complete
30926,300056152,complete
30927,300056153,complete
30928,300056154,complete
30929,300056155,complete
30930,300056156,complete
30931,300056157,canceled
30932,300056158,complete
30934,300056160,complete
30935,300056161,complete
30936,300056162,complete
30937,300056163,complete
30938,300056164,complete
30939,300056165,complete
30940,300056166,complete
30941,300056167,canceled
30942,300056168,awaiting_shipping
30943,300056169,awaiting_shipping
30944,300056170,complete
30945,300056171,complete
30946,300056172,complete
30947,300056173,complete
30948,300056174,awaiting_shipping
30949,300056175,complete
30950,300056176,closed
30951,300056177,complete
30952,300056178,canceled
30953,300056180,complete
30954,300056181,canceled
30955,300056183,awaiting_shipping
30956,300056184,complete
30957,300056186,complete
30958,300056187,complete
30961,300056189,complete
30962,300056190,awaiting_shipping
30963,300056191,complete
30964,300056192,complete
30965,300056193,complete
30966,300056195,complete
30967,300056197,complete
30968,300056198,canceled
30969,300056199,complete
30970,300056200,complete
30971,300056201,complete
30972,300056202,complete
30973,300056204,complete
30974,300056205,complete
30975,300056206,complete
30976,300056207,canceled
30977,300056208,complete
30979,300056209,complete
30981,300056210,complete
30982,300056211,complete
30983,300056212,awaiting_shipping
30984,300056213,complete
30985,300056214,complete
30986,300056215,complete
30987,300056216,complete
30988,300056217,complete
30989,300056218,canceled
30993,300056219,complete
30994,300056220,complete
30995,300056221,complete
30996,300056223,complete
30997,300056224,canceled
30998,300056225,complete
30999,300056226,complete
31000,300056227,complete
31001,300056228,awaiting_shipping
31002,300056230,complete
31004,300056231,canceled
31005,300056232,complete
31006,300056233,complete
31008,300056234,awaiting_shipping
31009,300056236,complete
31010,300056237,complete
31011,300056238,complete
31012,300056239,complete
31013,300056240,awaiting_shipping
31014,300056241,complete
31015,300056242,complete
31016,300056243,complete
31017,300056245,complete
31018,300056246,complete
31019,300056247,canceled
31020,300056248,holded
31021,300056249,complete
31022,300056250,canceled
31023,300056251,complete
31024,300056253,complete
31025,300056254,complete
31026,300056255,complete
31027,300056256,awaiting_shipping
31028,300056257,complete
31029,300056258,canceled
31030,300056259,complete
31031,300056260,complete
31032,300056261,complete
31033,300056262,awaiting_shipping
31034,300056263,complete
31035,300056264,complete
31036,300056265,canceled
31037,300056266,complete
31038,300056267,complete
31044,300056268,complete
31045,300056269,complete
31046,300056271,complete
31047,300056272,complete
31049,300056274,complete
31050,300056275,complete
31051,300056276,complete
31052,300056277,complete
31056,300056279,complete
31057,300056280,complete
31059,300056281,canceled
31061,300056282,complete
31062,300056283,complete
31063,300056284,complete
31064,300056285,complete
31065,300056286,complete
31067,300056287,complete
31070,300056288,complete
31071,300056289,complete
31074,300056290,complete
31075,300056292,complete
31076,300056293,complete
31077,300056294,complete
31078,300056296,complete
31079,300056297,complete
31080,300056298,canceled
31081,300056299,complete
31082,300056300,complete
31083,300056301,awaiting_shipping
31084,300056302,complete
31085,300056303,complete
31086,300056305,complete
31087,300056306,complete
31088,300056307,complete
31089,300056308,complete
31090,300056309,complete
31091,300056310,complete
31092,300056311,canceled
31094,300056312,canceled
31095,300056313,complete
31096,300056314,canceled
31097,300056315,complete
31098,300056316,complete
31099,300056317,complete
31100,300056318,awaiting_shipping
31101,300056319,complete
31102,300056320,complete
31103,300056321,complete
31104,300056322,complete
31105,300056323,awaiting_shipping
31106,300056324,complete
31107,300056326,awaiting_shipping
31108,300056327,canceled
31109,300056328,complete
31110,300056329,awaiting_shipping
31111,300056330,complete
31112,300056331,awaiting_shipping
31113,300056332,complete
31114,300056333,complete
31115,300056334,complete
31116,300056335,complete
31117,300056336,complete
31118,300056337,complete
31119,300056338,complete
31120,300056339,complete
31121,300056340,canceled
31122,300056342,awaiting_shipping
31123,300056343,complete
31124,300056344,complete
31125,300056345,complete
31126,300056346,awaiting_shipping
31127,300056347,complete
31128,300056348,complete
31129,300056349,complete
31130,300056350,complete
31131,300056351,complete
31132,300056352,canceled
31133,300056353,awaiting_shipping
31134,300056354,complete
31135,300056356,complete
31136,300056357,awaiting_shipping
31137,300056358,complete
31138,300056359,complete
31139,300056360,closed
31140,300056361,complete
31141,300056362,complete
31142,300056364,complete
31143,300056366,complete
31145,300056367,canceled
31146,300056368,complete
31147,300056369,payment_review
31149,300056371,complete
31150,300056372,complete
31151,300056373,complete
31152,300056374,complete
31153,300056376,complete
31154,300056377,complete
31155,300056378,complete
31156,300056379,canceled
31157,300056381,complete
31158,300056383,complete
31159,300056384,complete
31160,300056385,complete
31161,300056386,complete
31162,300056387,awaiting_shipping
31163,300056388,complete
31164,300056389,complete
31165,300056390,awaiting_shipping
31166,300056391,complete
31167,300056392,complete
31168,300056393,complete
31169,300056394,complete
31170,300056395,complete
31171,300056396,complete
31172,300056398,complete
31173,300056399,complete
31174,300056401,complete
31175,300056402,complete
31176,300056403,complete
31177,300056405,complete
31178,300056406,complete
31179,300056407,complete
31180,300056408,canceled
31181,300056409,complete
31182,300056410,canceled
31183,300056411,complete
31184,300056412,complete
31185,300056413,complete
31186,300056414,holded
31187,300056415,complete
31188,300056416,complete
31189,300056417,complete
31190,300056418,canceled
31191,300056420,awaiting_shipping
31192,300056421,complete
31193,300056422,canceled
31194,300056423,complete
31195,300056424,holded
31196,300056425,complete
31197,300056426,complete
31198,300056427,complete
31199,300056428,complete
31200,300056429,complete
31201,300056430,complete
31202,300056431,complete
31203,300056433,complete
31204,300056434,complete
31205,300056435,complete
31206,300056436,complete
31207,300056437,complete
31208,300056438,complete
31209,300056439,complete
31210,300056440,complete
31211,300056441,complete
31212,300056442,canceled
31213,300056443,complete
31214,300056445,complete
31215,300056446,complete
31216,300056447,complete
31217,300056448,complete
31218,300056449,complete
31219,300056451,complete
31220,300056453,awaiting_shipping
31222,300056455,complete
31223,300056456,complete
31225,300056457,complete
31226,300056458,complete
31227,300056460,complete
31228,300056461,awaiting_shipping
31229,300056463,canceled
31230,300056464,awaiting_shipping
31231,300056465,complete
31232,300056466,complete
31233,300056467,complete
31234,300056468,complete
31235,300056469,complete
31236,300056470,awaiting_shipping
31237,300056471,complete
31238,300056472,canceled
31239,300056473,complete
31240,300056474,complete
31241,300056475,awaiting_shipping
31242,300056477,complete
31243,300056478,complete
31244,300056479,complete
31245,300056481,complete
31246,300056482,complete
31247,300056483,complete
31248,300056485,complete
31249,300056486,complete
31250,300056487,complete
31251,300056488,complete
31252,300056489,complete
31253,300056490,complete
31254,300056491,complete
31255,300056492,awaiting_shipping
31256,300056493,canceled
31257,300056494,complete
31258,300056495,complete
31259,300056496,complete
31260,300056497,closed
31261,300056498,complete
31262,300056499,complete
31263,300056500,complete
31264,300056501,awaiting_shipping
31265,300056503,closed
31266,300056504,complete
31267,300056505,awaiting_shipping
31268,300056506,complete
31269,300056508,complete
31270,300056509,awaiting_shipping
31271,300056510,complete
31272,300056511,complete
31273,300056512,awaiting_shipping
31274,300056513,complete
31275,300056514,complete
31276,300056515,complete
31277,300056516,complete
31278,300056517,complete
31279,300056518,complete
31280,300056519,complete
31281,300056520,complete
31282,300056521,complete
31283,300056523,complete
31284,300056524,complete
31285,300056525,complete
31288,300056526,complete
31289,300056527,complete
31290,300056528,complete
31291,300056529,complete
31292,300056530,awaiting_shipping
31293,300056531,complete
31294,300056533,complete
31295,300056534,complete
31296,300056535,canceled
31297,300056536,complete
31298,300056537,complete
31299,300056538,complete
31300,300056539,complete
31301,300056540,complete
31302,300056541,canceled
31303,300056542,complete
31304,300056543,complete
31305,300056544,complete
31306,300056545,complete
31307,300056546,complete
31308,300056547,complete
31309,300056548,complete
31310,300056549,awaiting_shipping
31311,300056550,complete
31312,300056552,complete
31314,300056554,complete
31315,300056555,complete
31316,300056556,awaiting_shipping
31317,300056557,complete
31318,300056558,complete
31319,300056559,complete
31320,300056560,complete
31321,300056561,awaiting_shipping
31322,300056562,awaiting_shipping
31323,300056564,complete
31324,300056565,complete
31325,300056566,complete
31326,300056567,complete
31327,300056568,complete
31328,300056569,complete
31329,300056570,complete
31330,300056571,complete
31333,300056572,complete
31334,300056573,complete
31335,300056574,complete
31339,300056575,complete
31340,300056576,awaiting_shipping
31341,300056578,complete
31342,300056579,complete
31343,300056580,complete
31344,300056581,complete
31345,300056582,complete
31346,300056583,canceled
31347,300056584,awaiting_shipping
31348,300056585,complete
31349,300056586,complete
31350,300056587,complete
31351,300056588,complete
31352,300056589,closed
31353,300056590,complete
31354,300056591,complete
31355,300056592,complete
31356,300056593,complete
31357,300056594,complete
31358,300056595,complete
31359,300056596,complete
31360,300056598,complete
31361,300056599,complete
31362,300056600,awaiting_shipping
31363,300056601,complete
31364,300056602,complete
31365,300056603,complete
31366,300056604,complete
31367,300056605,complete
31368,300056606,complete
31373,300056607,complete
31374,300056609,complete
31375,300056610,complete
31376,300056611,complete
31377,300056612,complete
31378,300056613,complete
31379,300056614,awaiting_shipping
31380,300056615,complete
31381,300056616,complete
31382,300056617,complete
31383,300056618,awaiting_shipping
31384,300056619,awaiting_shipping
31385,300056620,complete
31386,300056621,closed
31387,300056622,complete
31388,300056623,complete
31389,300056624,complete
31390,300056625,complete
31391,300056626,complete
31392,300056627,awaiting_shipping
31393,300056628,canceled
31394,300056629,complete
31395,300056630,complete
31396,300056631,complete
31397,300056632,closed
31398,300056633,awaiting_shipping
31401,300056634,complete
31402,300056635,complete
31403,300056636,complete
31404,300056638,complete
31405,300056640,complete
31406,300056641,complete
31407,300056643,complete
31408,300056644,closed
31417,300056645,complete
31418,300056646,complete
31419,300056647,complete
31420,300056648,complete
31421,300056650,complete
31422,300056651,complete
31423,300056652,complete
31424,300056653,complete
31425,300056654,complete
31426,300056655,complete
31427,300056656,complete
31428,300056657,complete
31429,300056658,complete
31430,300056659,complete
31431,300056660,complete
31432,300056661,processing
31433,300056662,complete
31434,300056663,complete
31435,300056664,awaiting_shipping
31436,300056665,complete
31438,300056666,complete
31439,300056667,complete
31440,300056668,complete
31441,300056669,complete
31442,300056670,complete
31443,300056671,complete
31444,300056672,complete
31445,300056673,complete
31446,300056674,complete
31447,300056675,complete
31448,300056676,complete
31449,300056677,awaiting_shipping
31451,300056679,complete
31452,300056680,complete
31453,300056681,complete
31454,300056682,complete
31455,300056683,complete
31456,300056684,complete
31457,300056685,complete
31458,300056686,canceled
31459,300056687,complete
31460,300056688,complete
31461,300056690,complete
31462,300056691,canceled
31463,300056692,complete
31464,300056693,complete
31465,300056694,complete
31466,300056695,complete
31467,300056696,awaiting_shipping
31468,300056697,complete
31469,300056698,complete
31470,300056699,complete
31471,300056700,complete
31472,300056701,complete
31473,300056702,complete
31474,300056703,complete
31475,300056704,complete
31476,300056706,complete
31477,300056707,complete
31478,300056709,complete
31481,300056710,complete
31482,300056711,complete
31485,300056712,complete
31487,300056713,complete
31488,300056715,complete
31489,300056716,complete
31490,300056717,awaiting_shipping
31491,300056718,complete
31492,300056719,complete
31493,300056720,closed
31494,300056721,complete
31495,300056722,closed
31496,300056723,complete
31497,300056724,complete
31498,300056726,complete
31499,300056727,complete
31500,300056728,complete
31501,300056729,complete
31502,300056730,closed
31503,300056731,complete
31504,300056732,complete
31505,300056733,complete
31506,300056734,complete
31507,300056735,complete
31508,300056736,complete
31509,300056737,complete
31510,300056738,complete
31511,300056739,complete
31512,300056741,complete
31513,300056742,complete
31514,300056743,complete
31515,300056744,complete
31516,300056745,complete
31517,300056746,canceled
31518,300056747,canceled
31519,300056748,complete
31520,300056749,closed
31521,300056750,complete
31522,300056751,complete
31523,300056752,awaiting_shipping
31524,300056754,complete
31525,300056755,awaiting_shipping
31526,300056756,awaiting_shipping
31527,300056757,complete
31528,300056758,complete
31529,300056759,complete
31530,300056760,complete
31531,300056761,closed
31532,300056762,awaiting_shipping
31533,300056763,awaiting_shipping
31534,300056765,complete
31535,300056766,complete
31536,300056767,complete
31537,300056768,complete
31538,300056769,complete
31539,300056770,complete
31540,300056771,complete
31541,300056772,complete
31542,300056773,closed
31543,300056774,complete
31544,300056775,complete
31545,300056776,complete
31546,300056777,awaiting_shipping
31547,300056778,complete
31548,300056779,complete
31549,300056780,complete
31550,300056781,complete
31551,300056782,canceled
31552,300056783,complete
31553,300056784,complete
31554,300056785,complete
31555,300056786,awaiting_shipping
31556,300056787,complete
31557,300056788,complete
31558,300056789,complete
31559,300056791,complete
31560,300056792,complete
31561,300056793,complete
31562,300056795,complete
31563,300056796,complete
31564,300056797,complete
31565,300056799,complete
31566,300056802,complete
31567,300056803,complete
31568,300056804,complete
31569,300056805,complete
31570,300056806,complete
31571,300056807,awaiting_shipping
31572,300056808,complete
31573,300056809,complete
31574,300056810,complete
31575,300056811,complete
31576,300056813,complete
31577,300056814,complete
31578,300056816,complete
31579,300056817,canceled
31580,300056818,complete
31581,300056819,complete
31582,300056820,complete
31583,300056821,complete
31584,300056822,awaiting_shipping
31585,300056823,complete
31586,300056824,complete
31587,300056825,complete
31588,300056826,complete
31589,300056827,complete
31590,300056828,awaiting_shipping
31591,300056829,complete
31592,300056830,complete
31593,300056831,canceled
31594,300056832,complete
31595,300056833,complete
31596,300056834,complete
31597,300056836,complete
31598,300056838,complete
31599,300056840,complete
31600,300056841,complete
31601,300056842,awaiting_shipping
31602,300056843,complete
31603,300056844,complete
31604,300056845,complete
31605,300056846,complete
31606,300056848,complete
31607,300056849,canceled
31608,300056851,complete
31609,300056852,complete
31610,300056853,canceled
31611,300056854,complete
31612,300056855,complete
31613,300056856,complete
31614,300056857,complete
31615,300056858,complete
31616,300056860,complete
31617,300056861,complete
31618,300056862,awaiting_shipping
31619,300056863,complete
31620,300056865,complete
31621,300056866,complete
31622,300056867,complete
31623,300056868,complete
31624,300056869,canceled
31625,300056870,complete
31626,300056871,complete
31627,300056872,complete
31628,300056874,complete
31629,300056875,complete
31630,300056876,complete
31631,300056877,canceled
31632,300056879,complete
31633,300056880,complete
31634,300056882,complete
31635,300056883,complete
31636,300056884,complete
31637,300056885,complete
31638,300056886,complete
31639,300056887,complete
31640,300056889,complete
31641,300056890,complete
31642,300056891,complete
31643,300056892,complete
31644,300056893,complete
31645,300056894,complete
31646,300056896,complete
31647,300056897,complete
31648,300056898,awaiting_shipping
31649,300056899,complete
31650,300056900,complete
31651,300056902,complete
31652,300056903,complete
31653,300056905,complete
31654,300056906,closed
31655,300056907,complete
31656,300056908,complete
31657,300056909,complete
31658,300056910,complete
31659,300056912,complete
31662,300056913,canceled
31663,300056914,complete
31664,300056915,complete
31665,300056916,awaiting_shipping
31666,300056917,awaiting_shipping
31667,300056919,complete
31668,300056920,complete
31669,300056921,complete
31670,300056922,complete
31671,300056923,complete
31672,300056924,complete
31673,300056925,complete
31674,300056926,complete
31675,300056927,complete
31676,300056928,canceled
31677,300056929,canceled
31678,300056930,complete
31681,300056931,complete
31682,300056932,complete
31683,300056933,complete
31684,300056934,complete
31685,300056935,complete
31686,300056936,complete
31687,300056938,awaiting_shipping
31688,300056939,complete
31689,300056940,canceled
31690,300056941,complete
31691,300056942,complete
31692,300056943,complete
31693,300056944,complete
31694,300056946,complete
31695,300056947,complete
31696,300056948,complete
31697,300056949,complete
31698,300056951,complete
31699,300056952,holded
31700,300056954,complete
31701,300056955,complete
31702,300056956,awaiting_shipping
31703,300056957,complete
31704,300056959,complete
31705,300056960,complete
31706,300056961,complete
31707,300056962,complete
31708,300056963,awaiting_shipping
31709,300056964,awaiting_shipping
31711,300056965,complete
31712,300056966,complete
31713,300056967,complete
31714,300056968,complete
31715,300056969,complete
31716,300056970,complete
31717,300056971,complete
31718,300056972,complete
31719,300056973,complete
31720,300056974,awaiting_shipping
31721,300056975,complete
31722,300056976,complete
31728,300056977,complete
31729,300056978,complete
31730,300056979,complete
31731,300056980,complete
31732,300056981,complete
31733,300056982,complete
31734,300056983,complete
31735,300056984,complete
31736,300056985,complete
31737,300056986,complete
31738,300056987,complete
31739,300056988,canceled
31742,300056990,complete
31743,300056991,complete
31744,300056992,canceled
31745,300056993,complete
31746,300056994,complete
31747,300056996,complete
31748,300056997,complete
31749,300056998,canceled
31750,300056999,complete
31751,300057000,complete
31752,300057001,complete
31753,300057002,complete
31754,300057003,complete
31755,300057004,canceled
31756,300057005,complete
31757,300057006,complete
31758,300057007,complete
31759,300057008,awaiting_shipping
31760,300057009,complete
31761,300057010,complete
31762,300057011,complete
31763,300057012,complete
31764,300057013,complete
31765,300057014,complete
31766,300057015,complete
31767,300057017,complete
31768,300057018,complete
31769,300057020,complete
31770,300057021,complete
31771,300057022,complete
31772,300057024,complete
31773,300057026,complete
31774,300057027,complete
31775,300057029,complete
31776,300057030,canceled
31777,300057031,complete
31778,300057032,complete
31779,300057033,complete
31780,300057034,complete
31781,300057035,complete
31782,300057036,complete
31783,300057037,complete
31784,300057038,complete
31785,300057039,awaiting_shipping
31786,300057040,complete
31787,300057042,complete
31788,300057043,complete
31789,300057044,complete
31791,300057045,awaiting_shipping
31792,300057046,complete
31793,300057047,complete
31794,300057049,complete
31795,300057051,complete
31796,300057052,awaiting_shipping
31797,300057053,awaiting_shipping
31798,300057054,awaiting_shipping
31799,300057055,complete
31800,300057057,complete
31801,300057058,complete
31802,300057059,complete
31803,300057060,complete
31804,300057061,complete
31805,300057062,complete
31806,300057063,complete
31807,300057064,complete
31808,300057065,complete
31809,300057066,complete
31810,300057067,complete
31811,300057068,complete
31812,300057069,complete
31813,300057070,complete
31814,300057071,complete
31815,300057072,complete
31816,300057073,complete
31817,300057074,complete
31818,300057075,holded
31819,300057076,complete
31820,300057077,complete
31821,300057079,complete
31822,300057080,complete
31823,300057081,awaiting_shipping
31824,300057082,complete
31825,300057084,complete
31826,300057085,complete
31827,300057086,complete
31828,300057087,complete
31829,300057088,complete
31830,300057089,complete
31831,300057090,complete
31832,300057091,awaiting_shipping
31833,300057092,complete
31834,300057093,complete
31835,300057095,complete
31836,300057096,complete
31837,300057097,complete
31838,300057098,canceled
31839,300057099,canceled
31840,300057100,complete
31841,300057101,complete
31842,300057102,fraud
31843,300057103,complete
31844,300057104,canceled
31845,300057105,closed
31846,300057106,complete
31847,300057107,complete
31848,300057109,complete
31849,300057110,complete
31850,300057111,complete
31851,300057112,canceled
31852,300057113,complete
31853,300057114,complete
31854,300057115,complete
31855,300057116,complete
31860,300057118,awaiting_shipping
31861,300057119,complete
31862,300057120,complete
31863,300057121,complete
31864,300057122,complete
31865,300057123,awaiting_shipping
31866,300057125,complete
31867,300057126,complete
31868,300057127,complete
31869,300057128,complete
31870,300057129,complete
31871,300057130,complete
31872,300057131,awaiting_shipping
31873,300057133,complete
31875,300057134,complete
31876,300057136,awaiting_shipping
31877,300057137,complete
31878,300057138,complete
31880,300057139,complete
31881,300057140,awaiting_shipping
31882,300057141,complete
31883,300057143,awaiting_shipping
31884,300057144,complete
31885,300057145,complete
31886,300057146,complete
31887,300057147,complete
31888,300057148,complete
31889,300057149,awaiting_shipping
31890,300057150,complete
31892,300057152,complete
31894,300057153,complete
31895,300057154,awaiting_shipping
31896,300057155,canceled
31897,300057156,complete
31899,300057157,awaiting_shipping
31910,300057158,complete
31911,300057160,complete
31913,300057161,canceled
31915,300057162,canceled
31916,300057164,complete
31917,300057165,complete
31918,300057166,complete
31919,300057167,complete
31920,300057168,complete
31921,300057170,complete
31922,300057171,complete
31923,300057172,complete
31925,300057173,canceled
31926,300057174,complete
31927,300057176,complete
31928,300057177,complete
31929,300057178,complete
31930,300057179,complete
31931,300057180,complete
31932,300057181,complete
31933,300057182,awaiting_shipping
31934,300057183,complete
31935,300057184,complete
31936,300057185,complete
31937,300057186,awaiting_shipping
31938,300057187,complete
31939,300057188,complete
31940,300057189,canceled
31941,300057190,complete
31942,300057191,complete
31943,300057192,complete
31944,300057193,complete
31945,300057194,canceled
31946,300057195,complete
31947,300057196,complete
31948,300057198,complete
31949,300057199,complete
31951,300057200,complete
31952,300057201,canceled
31953,300057202,complete
31954,300057203,complete
31955,300057204,complete
31956,300057205,complete
31957,300057206,complete
31958,300057207,complete
31959,300057208,complete
31960,300057209,complete
31961,300057210,complete
31962,300057212,complete
31963,300057213,awaiting_shipping
31964,300057214,complete
31965,300057215,complete
31966,300057217,awaiting_shipping
31967,300057218,awaiting_shipping
31968,300057219,complete
31970,300057221,complete
31971,300057223,complete
31972,300057224,canceled
31973,300057225,complete
31974,300057226,complete
31978,300057227,awaiting_shipping
31980,300057228,awaiting_shipping
31981,300057229,complete
31982,300057231,awaiting_shipping
31983,300057232,complete
31987,300057233,awaiting_shipping
31988,300057234,complete
31989,300057235,awaiting_shipping
31990,300057236,complete
31991,300057237,complete
31992,300057238,complete
31993,300057239,complete
31994,300057240,awaiting_shipping
31995,300057241,complete
31996,300057242,canceled
31997,300057243,complete
31998,300057244,complete
31999,300057245,complete
32000,300057246,complete
32001,300057247,complete
32002,300057248,complete
32003,300057249,complete
32004,300057250,complete
32007,300057251,complete
32008,300057252,complete
32009,300057253,complete
32010,300057254,complete
32011,300057255,complete
32012,300057256,complete
32013,300057258,complete
32014,300057259,complete
32015,300057260,awaiting_shipping
32016,300057262,awaiting_shipping
32018,300057263,complete
32019,300057264,canceled
32020,300057265,awaiting_shipping
32021,300057267,complete
32022,300057268,complete
32023,300057269,complete
32024,300057270,canceled
32025,300057271,complete
32026,300057272,complete
32027,300057273,awaiting_shipping
32028,300057274,complete
32029,300057275,complete
32030,300057276,awaiting_shipping
32031,300057278,complete
32032,300057279,complete
32033,300057280,complete
32034,300057282,complete
32035,300057283,complete
32036,300057284,awaiting_shipping
32037,300057285,complete
32038,300057286,complete
32039,300057287,complete
32040,300057289,complete
32041,300057290,complete
32042,300057292,complete
32043,300057294,complete
32044,300057295,canceled
32045,300057296,complete
32047,300057297,complete
32048,300057298,awaiting_shipping
32049,300057300,complete
32050,300057301,complete
32051,300057302,complete
32052,300057303,complete
32053,300057304,awaiting_shipping
32054,300057305,complete
32055,300057306,complete
32056,300057307,complete
32057,300057308,canceled
32058,300057309,complete
32059,300057310,complete
32060,300057311,canceled
32061,300057312,complete
32062,300057313,canceled
32063,300057314,complete
32064,300057315,complete
32065,300057316,complete
32066,300057317,complete
32067,300057318,complete
32068,300057319,complete
32070,300057320,complete
32071,300057321,complete
32072,300057322,complete
32073,300057323,complete
32074,300057324,complete
32075,300057325,complete
32076,300057326,complete
32077,300057328,complete
32078,300057329,complete
32079,300057330,complete
32080,300057332,complete
32081,300057333,complete
32082,300057334,complete
32083,300057335,complete
32084,300057336,complete
32085,300057337,complete
32086,300057338,complete
32087,300057339,complete
32088,300057340,complete
32089,300057341,closed
32090,300057342,awaiting_shipping
32091,300057343,canceled
32092,300057344,complete
32093,300057345,complete
32094,300057346,complete
32096,300057347,complete
32097,300057348,complete
32098,300057349,awaiting_shipping
32099,300057350,complete
32103,300057351,complete
32104,300057352,awaiting_shipping
32105,300057354,complete
32106,300057355,awaiting_shipping
32108,300057356,complete
32109,300057357,complete
32110,300057358,complete
32111,300057359,complete
32112,300057360,complete
32114,300057361,complete
32115,300057362,complete
32116,300057363,canceled
32117,300057364,complete
32118,300057365,complete
32119,300057366,awaiting_shipping
32120,300057367,canceled
32121,300057368,complete
32122,300057369,complete
32123,300057370,complete
32124,300057371,awaiting_shipping
32125,300057372,awaiting_shipping
32130,300057373,closed
32131,300057374,complete
32132,300057375,awaiting_shipping
32133,300057376,complete
32134,300057377,complete
32135,300057378,complete
32136,300057379,complete
32137,300057380,closed
32138,300057381,canceled
32139,300057382,complete
32140,300057383,complete
32141,300057386,complete
32143,300057387,complete
32144,300057388,complete
32145,300057389,complete
32146,300057390,complete
32147,300057391,complete
32148,300057392,complete
32149,300057393,complete
32150,300057394,complete
32151,300057395,awaiting_shipping
32152,300057396,complete
32153,300057397,complete
32154,300057398,complete
32155,300057399,awaiting_shipping
32156,300057401,complete
32157,300057402,complete
32158,300057403,complete
32159,300057404,complete
32160,300057405,complete
32161,300057406,canceled
32162,300057407,closed
32163,300057408,complete
32164,300057409,complete
32165,300057410,canceled
32166,300057411,complete
32167,300057412,complete
32168,300057413,complete
32169,300057414,complete
32170,300057415,complete
32172,300057416,complete
32173,300057417,canceled
32174,300057418,complete
32176,300057419,complete
32177,300057420,complete
32178,300057421,complete
32179,300057422,complete
32180,300057423,complete
32181,300057424,complete
32182,300057425,complete
32183,300057426,complete
32184,300057427,complete
32185,300057429,canceled
32186,300057430,complete
32187,300057431,complete
32188,300057432,complete
32189,300057433,complete
32190,300057434,complete
32191,300057435,awaiting_shipping
32192,300057436,complete
32193,300057437,awaiting_shipping
32194,300057438,complete
32195,300057439,complete
32196,300057440,complete
32197,300057441,canceled
32200,300057442,complete
32201,300057443,complete
32202,300057444,complete
32203,300057445,complete
32204,300057446,complete
32205,300057447,complete
32206,300057448,complete
32209,300057449,complete
32210,300057450,canceled
32211,300057451,awaiting_shipping
32212,300057452,complete
32213,300057453,canceled
32214,300057454,complete
32215,300057455,complete
32216,300057456,awaiting_shipping
32217,300057457,complete
32218,300057458,complete
32219,300057459,complete
32220,300057460,complete
32221,300057461,complete
32222,300057462,complete
32223,300057463,canceled
32225,300057464,complete
32226,300057465,awaiting_shipping
32227,300057466,awaiting_shipping
32228,300057467,complete
32229,300057468,complete
32230,300057469,complete
32231,300057470,canceled
32232,300057471,complete
32233,300057472,complete
32234,300057474,complete
32235,300057475,complete
32236,300057476,processing
32237,300057478,complete
32238,300057480,complete
32239,300057481,awaiting_shipping
32240,300057482,complete
32241,300057483,complete
32242,300057485,complete
32243,300057486,awaiting_shipping
32244,300057487,complete
32245,300057488,canceled
32246,300057490,complete
32247,300057491,complete
32248,300057492,complete
32249,300057493,complete
32251,300057494,complete
32252,300057495,awaiting_shipping
32253,300057496,awaiting_shipping
32254,300057497,complete
32255,300057498,complete
32256,300057499,closed
32257,300057500,awaiting_shipping
32258,300057501,complete
32259,300057503,complete
32263,300057504,complete
32264,300057505,complete
32265,300057506,complete
32267,300057507,complete
32270,300057508,complete
32271,300057509,complete
32272,300057510,awaiting_shipping
32273,300057512,complete
32274,300057514,complete
32275,300057515,complete
32276,300057516,complete
32278,300057518,closed
32279,300057520,canceled
32280,300057521,complete
32281,300057522,complete
32282,300057523,canceled
32283,300057524,canceled
32284,300057525,complete
32285,300057526,canceled
32286,300057527,awaiting_shipping
32287,300057528,complete
32288,300057529,complete
32289,300057530,canceled
32290,300057531,complete
32291,300057532,complete
32292,300057533,complete
32293,300057534,complete
32294,300057535,canceled
32296,300057537,canceled
32297,300057538,complete
32299,300057539,closed
32300,300057540,complete
32301,300057541,complete
32302,300057542,complete
32303,300057543,complete
32311,300057544,complete
32312,300057545,complete
32313,300057546,complete
32314,300057547,complete
32315,300057548,complete
32316,300057549,complete
32317,300057550,complete
32318,300057551,complete
32319,300057552,complete
32320,300057553,closed
32321,300057554,complete
32322,300057555,complete
32323,300057556,complete
32324,300057557,complete
32325,300057558,awaiting_shipping
32326,300057559,complete
32327,300057560,complete
32328,300057561,complete
32329,300057562,complete
32330,300057563,complete
32331,300057564,complete
32332,300057565,complete
32333,300057567,complete
32334,300057568,complete
32335,300057570,complete
32336,300057571,complete
32338,300057572,complete
32339,300057573,complete
32340,300057574,complete
32341,300057576,complete
32342,300057577,complete
32343,300057578,complete
32344,300057579,complete
32345,300057580,complete
32346,300057581,complete
32347,300057582,awaiting_shipping
32348,300057583,complete
32349,300057584,complete
32350,300057585,complete
32351,300057586,complete
32352,300057587,complete
32353,300057588,complete
32354,300057589,awaiting_shipping
32355,300057590,complete
32356,300057591,complete
32357,300057592,complete
32358,300057594,awaiting_shipping
32359,300057595,complete
32362,300057596,complete
32363,300057597,complete
32364,300057598,complete
32365,300057599,complete
32366,300057600,complete
32367,300057601,awaiting_shipping
32368,300057602,complete
32369,300057603,complete
32370,300057604,complete
32371,300057605,complete
32372,300057606,complete
32373,300057607,complete
32374,300057608,complete
32375,300057609,canceled
32376,300057610,complete
32377,300057611,closed
32378,300057612,closed
